InvoiceID,Date,Product,Category,Gender,Brand,StoreID,StoreName,Region,Latitude,Longitude,UnitsSold,ListPrice,DiscountPct,NetUnitPrice,GrossSales,NetSales,MarginPct,MarginValue,IsPromo,PromoType,Budget,Year,RetailYear,RetailWeek,RetailWeekStart,RetailWeekEnd,RetailWeekLabel
INV102378,2024-10-13,UrbanClimb Shirts Work,Shirts,Men,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,3,54.49,0.0,54.49,163.47,163.47,0.45,73.56,False,,173.52,2024,2024,38,2024-10-13,2024-10-19,RY2024-W38
INV102379,2024-03-17,NorthPeak Footwear Decide,Footwear,Women,NorthPeak,S016,East Outlet 16,East,52.869356,0.972581,2,100.63,0.0,100.63,201.26,201.26,0.4,80.5,False,,192.32,2024,2024,8,2024-03-17,2024-03-23,RY2024-W08
INV102380,2024-01-22,SummitGear Shirts Third,Shirts,Men,SummitGear,S012,South Outlet 12,South,50.876986,-0.226394,2,50.45,0.0,50.45,100.9,100.9,0.5,50.45,False,,99.6,2024,2023,52,2024-01-21,2024-01-27,RY2023-W52
INV102381,2025-02-10,UrbanClimb Footwear Such,Footwear,Unisex,UrbanClimb,S009,East Outlet 9,East,52.576008,1.241113,1,135.07,0.0,135.07,135.07,135.07,0.45,60.78,False,,142.87,2025,2025,3,2025-02-09,2025-02-15,RY2025-W03
INV102382,2025-05-12,UrbanClimb Trousers Director,Trousers,Men,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,2,116.3,0.0,116.3,232.6,232.6,0.5,116.3,False,,247.6,2025,2025,16,2025-05-11,2025-05-17,RY2025-W16
INV102383,2025-01-19,UrbanClimb Jackets Attack,Jackets,Men,UrbanClimb,S011,East Outlet 11,East,53.36734,1.009986,3,119.51,0.0,119.51,358.53,456.49,0.4,182.6,False,,458.67,2025,2024,52,2025-01-19,2025-01-25,RY2024-W52
INV102384,2025-12-29,TrailPro Trousers These,Trousers,Men,TrailPro,S003,East Outlet 3,East,52.906079,1.411492,2,126.76,0.24060042750863048,96.26,253.52,246.87,0.2056397434948217,50.77,True,Flash,267.62,2025,2025,49,2025-12-28,2026-01-03,RY2025-W49
INV102385,2024-09-02,UrbanClimb Footwear Interview,Footwear,Unisex,UrbanClimb,S003,East Outlet 3,East,52.906079,1.411492,4,117.34,0.0,117.34,469.36,469.36,0.4,187.74,False,,494.1,2024,2024,32,2024-09-01,2024-09-07,RY2024-W32
INV102386,2025-04-30,NorthPeak Trousers Husband,Trousers,Unisex,NorthPeak,S015,West Outlet 15,West,52.144758,-3.335596,2,52.11,0.22187423985342059,40.55,104.22,81.1,0.31687545608794765,25.7,True,Seasonal,86.82,2025,2025,14,2025-04-27,2025-05-03,RY2025-W14
INV102387,2024-08-25,NorthPeak Footwear Benefit,Footwear,Men,NorthPeak,S002,South Outlet 2,South,50.953742,-0.244922,5,93.99,0.0,93.99,469.95,469.95,0.5,234.97,False,,506.03,2024,2024,31,2024-08-25,2024-08-31,RY2024-W31
INV102388,2024-04-16,TrailPro Jackets Statement,Jackets,Men,TrailPro,S014,West Outlet 14,West,51.901584,-2.500866,3,101.66,0.0,101.66,304.98,304.98,0.45,137.24,False,,285.94,2024,2024,12,2024-04-14,2024-04-20,RY2024-W12
INV102389,2025-07-20,TrailPro Jackets Wear,Jackets,Women,TrailPro,S008,West Outlet 8,West,51.96868,-3.074396,1,133.29,0.0,133.29,133.29,133.29,0.5,66.64,False,,144.31,2025,2025,26,2025-07-20,2025-07-26,RY2025-W26
INV102390,2025-05-05,RegattaX Footwear Ability,Footwear,Unisex,RegattaX,S011,East Outlet 11,East,53.36734,1.009986,1,60.36,0.0,60.36,60.36,60.36,0.45,27.16,False,,66.37,2025,2025,15,2025-05-04,2025-05-10,RY2025-W15
INV102391,2024-10-27,SummitGear Jackets Event,Jackets,Women,SummitGear,S005,East Outlet 5,East,53.289188,0.311624,3,169.55,0.0,169.55,508.65,614.01,0.45,276.3,False,,590.41,2024,2024,40,2024-10-27,2024-11-02,RY2024-W40
INV102392,2025-04-26,UrbanClimb Jackets Continue,Jackets,Women,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,2,167.17,0.0,167.17,334.34,334.34,0.45,150.45,False,,353.42,2025,2025,13,2025-04-20,2025-04-26,RY2025-W13
INV102393,2024-02-05,UrbanClimb Footwear Scientist,Footwear,Unisex,UrbanClimb,S019,East Outlet 19,East,52.995857,0.545018,4,117.31,0.0,117.31,469.24,469.24,0.45,211.16,False,,445.75,2024,2024,2,2024-02-04,2024-02-10,RY2024-W02
INV102394,2024-10-30,NorthPeak Trousers Fine,Trousers,Men,NorthPeak,S015,West Outlet 15,West,52.144758,-3.335596,3,47.85,0.0,47.85,143.55,172.72,0.5,86.36,False,,175.33,2024,2024,40,2024-10-27,2024-11-02,RY2024-W40
INV102395,2025-03-21,UrbanClimb Footwear Vote,Footwear,Unisex,UrbanClimb,S013,South Outlet 13,South,51.356685,-0.035065,2,104.02,0.0,104.02,208.04,208.04,0.4,83.22,False,,217.42,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV102396,2025-02-10,UrbanClimb Backpacks So,Backpacks,Men,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,2,71.21,0.0,71.21,142.42,142.42,0.4,56.97,False,,156.45,2025,2025,3,2025-02-09,2025-02-15,RY2025-W03
INV102397,2024-07-05,TrailPro Footwear Executive,Footwear,Women,TrailPro,S018,South Outlet 18,South,51.486848,0.111979,2,103.82,0.0,103.82,207.64,207.64,0.45,93.44,False,,203.67,2024,2024,23,2024-06-30,2024-07-06,RY2024-W23
INV102398,2025-11-09,SummitGear Footwear Building,Footwear,Men,SummitGear,S002,South Outlet 2,South,50.953742,-0.244922,5,109.43,0.0,109.43,547.15,547.15,0.35,191.5,False,,565.38,2025,2025,42,2025-11-09,2025-11-15,RY2025-W42
INV102399,2024-11-20,RegattaX Jackets Watch,Jackets,Unisex,RegattaX,S014,West Outlet 14,West,51.901584,-2.500866,1,126.59,0.11062171506777203,112.59,126.59,135.46,0.28362697095933675,38.42,True,Seasonal,131.59,2024,2024,43,2024-11-17,2024-11-23,RY2024-W43
INV102400,2025-04-01,RegattaX Jackets Sense,Jackets,Men,RegattaX,S011,East Outlet 11,East,53.36734,1.009986,4,92.11,0.0,92.11,368.44,368.44,0.35,128.95,False,,407.29,2025,2025,10,2025-03-30,2025-04-05,RY2025-W10
INV102401,2025-03-12,SummitGear Backpacks Letter,Backpacks,Men,SummitGear,S002,South Outlet 2,South,50.953742,-0.244922,3,31.72,0.0,31.72,95.16,95.16,0.4,38.06,False,,96.33,2025,2025,7,2025-03-09,2025-03-15,RY2025-W07
INV102402,2025-11-20,NorthPeak Jackets Social,Jackets,Women,NorthPeak,S003,East Outlet 3,East,52.906079,1.411492,3,112.02,0.11981085288082963,98.6,336.06,386.68,0.4281134882715022,165.54,True,Seasonal,396.2,2025,2025,43,2025-11-16,2025-11-22,RY2025-W43
INV102403,2025-05-14,NorthPeak Trousers I,Trousers,Women,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,4,105.07,0.0,105.07,420.28,420.28,0.4,168.11,False,,457.04,2025,2025,16,2025-05-11,2025-05-17,RY2025-W16
INV102404,2024-05-04,SummitGear Shirts Table,Shirts,Unisex,SummitGear,S015,West Outlet 15,West,52.144758,-3.335596,3,55.85,0.0,55.85,167.55,167.55,0.5,83.78,False,,164.14,2024,2024,14,2024-04-28,2024-05-04,RY2024-W14
INV102405,2025-02-23,UrbanClimb Footwear Middle,Footwear,Unisex,UrbanClimb,S014,West Outlet 14,West,51.901584,-2.500866,2,95.74,0.0,95.74,191.48,191.48,0.5,95.74,False,,195.26,2025,2025,5,2025-02-23,2025-03-01,RY2025-W05
INV102406,2024-06-22,UrbanClimb Trousers Edge,Trousers,Women,UrbanClimb,S013,South Outlet 13,South,51.356685,-0.035065,1,55.7,0.0,55.7,55.7,55.7,0.35,19.5,False,,51.99,2024,2024,21,2024-06-16,2024-06-22,RY2024-W21
INV102407,2025-11-07,TrailPro Shirts Section,Shirts,Women,TrailPro,S014,West Outlet 14,West,51.901584,-2.500866,3,39.71,0.0,39.71,119.13,119.13,0.4,47.65,False,,124.53,2025,2025,41,2025-11-02,2025-11-08,RY2025-W41
INV102408,2025-05-18,NorthPeak Trousers Make,Trousers,Unisex,NorthPeak,S009,East Outlet 9,East,52.576008,1.241113,3,81.55,0.0,81.55,244.65,244.65,0.5,122.33,False,,252.42,2025,2025,17,2025-05-18,2025-05-24,RY2025-W17
INV102409,2024-12-08,RegattaX Trousers Pattern,Trousers,Unisex,RegattaX,S010,North Outlet 10,North,54.316189,-2.004592,3,114.44,0.0,114.44,343.32,398.43,0.35,139.45,False,,410.13,2024,2024,46,2024-12-08,2024-12-14,RY2024-W46
INV102410,2025-01-23,SummitGear Trousers Article,Trousers,Unisex,SummitGear,S012,South Outlet 12,South,50.876986,-0.226394,4,61.73,0.0,61.73,246.92,322.92,0.5,161.46,False,,330.26,2025,2024,52,2025-01-19,2025-01-25,RY2024-W52
INV102411,2024-09-07,SummitGear Shirts President,Shirts,Women,SummitGear,S007,East Outlet 7,East,52.791487,0.283097,5,29.3,0.0,29.3,146.5,146.5,0.5,73.25,False,,140.34,2024,2024,32,2024-09-01,2024-09-07,RY2024-W32
INV102412,2025-05-14,SummitGear Footwear Case,Footwear,Unisex,SummitGear,S001,North Outlet 1,North,54.256098,-2.12639,1,139.75,0.0,139.75,139.75,139.75,0.45,62.89,False,,145.69,2025,2025,16,2025-05-11,2025-05-17,RY2025-W16
INV102413,2024-05-03,TrailPro Backpacks Debate,Backpacks,Men,TrailPro,S018,South Outlet 18,South,51.486848,0.111979,3,40.4,0.28644413727458806,28.83,121.2,86.49,0.3281335176352472,28.38,True,Bundle,81.38,2024,2024,14,2024-04-28,2024-05-04,RY2024-W14
INV102414,2024-01-08,SummitGear Footwear You,Footwear,Unisex,SummitGear,S006,East Outlet 6,East,53.088162,0.417446,1,119.4,0.0,119.4,119.4,119.4,0.45,53.73,False,,119.39,2024,2023,50,2024-01-07,2024-01-13,RY2023-W50
INV102415,2024-12-28,UrbanClimb Trousers Base,Trousers,Women,UrbanClimb,S019,East Outlet 19,East,52.995857,0.545018,3,103.78,0.0,103.78,311.34,433.23,0.4,173.29,False,,414.4,2024,2024,48,2024-12-22,2024-12-28,RY2024-W48
INV102416,2025-12-22,NorthPeak Trousers Old,Trousers,Men,NorthPeak,S007,East Outlet 7,East,52.791487,0.283097,2,61.84,0.0,61.84,123.68,140.81,0.4,56.32,False,,142.9,2025,2025,48,2025-12-21,2025-12-27,RY2025-W48
INV102417,2024-11-26,SummitGear Trousers Sit,Trousers,Men,SummitGear,S003,East Outlet 3,East,52.906079,1.411492,1,108.62,0.0,108.62,108.62,151.84,0.35,53.14,False,,140.31,2024,2024,44,2024-11-24,2024-11-30,RY2024-W44
INV102418,2025-01-17,TrailPro Jackets Return,Jackets,Women,TrailPro,S002,South Outlet 2,South,50.953742,-0.244922,2,112.8,0.0,112.8,225.6,271.76,0.4,108.7,False,,291.19,2025,2024,51,2025-01-12,2025-01-18,RY2024-W51
INV102419,2024-02-06,TrailPro Jackets If,Jackets,Unisex,TrailPro,S003,East Outlet 3,East,52.906079,1.411492,2,141.89,0.22762557129059693,109.59,283.78,285.76,0.3634246572256419,103.85,True,Bundle,284.76,2024,2024,2,2024-02-04,2024-02-10,RY2024-W02
INV102420,2024-01-16,SummitGear Backpacks Finish,Backpacks,Men,SummitGear,S015,West Outlet 15,West,52.144758,-3.335596,6,101.93,0.0,101.93,611.58,611.58,0.5,305.79,False,,638.41,2024,2023,51,2024-01-14,2024-01-20,RY2023-W51
INV102421,2024-12-07,RegattaX Trousers Along,Trousers,Unisex,RegattaX,S003,East Outlet 3,East,52.906079,1.411492,5,71.47,0.11377660852810596,63.34,357.35,381.8,0.2817340348831364,107.57,True,Seasonal,362.87,2024,2024,45,2024-12-01,2024-12-07,RY2024-W45
INV102422,2024-08-13,TrailPro Trousers Experience,Trousers,Unisex,TrailPro,S018,South Outlet 18,South,51.486848,0.111979,2,114.27,0.0,114.27,228.54,228.54,0.4,91.42,False,,224.12,2024,2024,29,2024-08-11,2024-08-17,RY2024-W29
INV102423,2025-05-28,SummitGear Footwear Mean,Footwear,Unisex,SummitGear,S010,North Outlet 10,North,54.316189,-2.004592,4,111.93,0.0,111.93,447.72,447.72,0.35,156.7,False,,461.01,2025,2025,18,2025-05-25,2025-05-31,RY2025-W18
INV102424,2024-02-01,UrbanClimb Footwear Song,Footwear,Unisex,UrbanClimb,S008,West Outlet 8,West,51.96868,-3.074396,1,139.41,0.0,139.41,139.41,139.41,0.5,69.7,False,,135.63,2024,2024,1,2024-02-01,2024-02-03,RY2024-W01
INV102425,2025-01-30,UrbanClimb Backpacks Win,Backpacks,Men,UrbanClimb,S001,North Outlet 1,North,54.256098,-2.12639,4,61.62,0.0,61.62,246.48,246.48,0.45,110.92,False,,264.86,2025,2024,53,2025-01-26,2025-02-01,RY2024-W53
INV102426,2025-09-08,RegattaX Footwear Them,Footwear,Unisex,RegattaX,S013,South Outlet 13,South,51.356685,-0.035065,2,76.13,0.0,76.13,152.26,152.26,0.35,53.29,False,,165.61,2025,2025,33,2025-09-07,2025-09-13,RY2025-W33
INV102427,2025-09-14,RegattaX Footwear Likely,Footwear,Unisex,RegattaX,S016,East Outlet 16,East,52.869356,0.972581,5,142.95,0.0,142.95,714.75,714.75,0.5,357.38,False,,760.23,2025,2025,34,2025-09-14,2025-09-20,RY2025-W34
INV102428,2025-10-30,NorthPeak Trousers Account,Trousers,Unisex,NorthPeak,S006,East Outlet 6,East,53.088162,0.417446,2,69.65,0.21749562258228303,54.5,139.3,134.76,0.21950262645063018,29.58,True,Bundle,140.88,2025,2025,40,2025-10-26,2025-11-01,RY2025-W40
INV102429,2025-01-19,UrbanClimb Footwear Civil,Footwear,Women,UrbanClimb,S012,South Outlet 12,South,50.876986,-0.226394,2,143.0,0.0,143.0,286.0,286.0,0.45,128.7,False,,306.69,2025,2024,52,2025-01-19,2025-01-25,RY2024-W52
INV102430,2024-03-13,TrailPro Footwear Until,Footwear,Men,TrailPro,S019,East Outlet 19,East,52.995857,0.545018,1,137.79,0.0,137.79,137.79,137.79,0.45,62.01,False,,143.64,2024,2024,7,2024-03-10,2024-03-16,RY2024-W07
INV102431,2024-10-30,RegattaX Trousers Down,Trousers,Women,RegattaX,S001,North Outlet 1,North,54.256098,-2.12639,4,96.7,0.0,96.7,386.8,467.46,0.5,233.73,False,,466.77,2024,2024,40,2024-10-27,2024-11-02,RY2024-W40
INV102432,2025-12-24,NorthPeak Trousers Goal,Trousers,Men,NorthPeak,S019,East Outlet 19,East,52.995857,0.545018,3,55.38,0.2502656120367524,41.52,166.14,158.96,0.19984063277794853,31.77,True,Bundle,164.79,2025,2025,48,2025-12-21,2025-12-27,RY2025-W48
INV102433,2024-03-11,SummitGear Trousers International,Trousers,Women,SummitGear,S004,East Outlet 4,East,52.437484,1.36487,3,39.17,0.0,39.17,117.51,117.51,0.35,41.13,False,,110.15,2024,2024,7,2024-03-10,2024-03-16,RY2024-W07
INV102434,2025-01-28,NorthPeak Footwear Image,Footwear,Women,NorthPeak,S016,East Outlet 16,East,52.869356,0.972581,2,57.35,0.22343110408354167,44.54,114.7,89.08,0.26594133754987503,23.69,True,Seasonal,92.96,2025,2024,53,2025-01-26,2025-02-01,RY2024-W53
INV102435,2024-08-09,TrailPro Jackets Head,Jackets,Men,TrailPro,S004,East Outlet 4,East,52.437484,1.36487,3,189.26,0.0,189.26,567.78,567.78,0.35,198.72,False,,544.75,2024,2024,28,2024-08-04,2024-08-10,RY2024-W28
INV102436,2025-12-20,SummitGear Backpacks Situation,Backpacks,Unisex,SummitGear,S016,East Outlet 16,East,52.869356,0.972581,4,61.67,0.2976777226563018,43.31,246.68,173.24,0.22139336640621893,38.35,True,Bundle,176.97,2025,2025,47,2025-12-14,2025-12-20,RY2025-W47
INV102437,2024-12-07,SummitGear Jackets Itself,Jackets,Women,SummitGear,S005,East Outlet 5,East,53.289188,0.311624,2,104.1,0.2522825182215238,77.84,208.2,172.72,0.3486304890670857,60.22,True,Clearance,180.92,2024,2024,45,2024-12-01,2024-12-07,RY2024-W45
INV102438,2025-03-23,RegattaX Footwear Our,Footwear,Unisex,RegattaX,S011,East Outlet 11,East,53.36734,1.009986,1,69.85,0.49345328804289834,35.38,69.85,35.38,0.10392802717426103,3.68,True,Clearance,37.57,2025,2025,9,2025-03-23,2025-03-29,RY2025-W09
INV102439,2024-02-09,UrbanClimb Backpacks Front,Backpacks,Unisex,UrbanClimb,S010,North Outlet 10,North,54.316189,-2.004592,4,103.51,0.0,103.51,414.04,414.04,0.4,165.62,False,,391.28,2024,2024,2,2024-02-04,2024-02-10,RY2024-W02
INV102440,2024-11-13,NorthPeak Jackets Yeah,Jackets,Women,NorthPeak,S019,East Outlet 19,East,52.995857,0.545018,4,173.27,0.11957390380268107,152.55,693.08,811.96,0.27825565771839134,225.93,True,Seasonal,765.2,2024,2024,42,2024-11-10,2024-11-16,RY2024-W42
INV102441,2024-09-08,RegattaX Footwear Instead,Footwear,Men,RegattaX,S012,South Outlet 12,South,50.876986,-0.226394,2,152.06,0.0,152.06,304.12,304.12,0.45,136.85,False,,325.54,2024,2024,33,2024-09-08,2024-09-14,RY2024-W33
INV102442,2024-03-18,UrbanClimb Trousers Nearly,Trousers,Men,UrbanClimb,S015,West Outlet 15,West,52.144758,-3.335596,3,101.06,0.0,101.06,303.18,303.18,0.5,151.59,False,,287.2,2024,2024,8,2024-03-17,2024-03-23,RY2024-W08
INV102443,2024-08-22,RegattaX Trousers Present,Trousers,Unisex,RegattaX,S010,North Outlet 10,North,54.316189,-2.004592,4,99.19,0.0,99.19,396.76,396.76,0.4,158.7,False,,382.67,2024,2024,30,2024-08-18,2024-08-24,RY2024-W30
INV102444,2025-02-16,RegattaX Jackets Low,Jackets,Men,RegattaX,S003,East Outlet 3,East,52.906079,1.411492,1,182.08,0.0,182.08,182.08,212.76,0.45,95.74,False,,229.38,2025,2025,4,2025-02-16,2025-02-22,RY2025-W04
INV102445,2025-03-12,UrbanClimb Trousers Mother,Trousers,Women,UrbanClimb,S015,West Outlet 15,West,52.144758,-3.335596,3,100.22,0.0,100.22,300.66,300.66,0.45,135.3,False,,315.88,2025,2025,7,2025-03-09,2025-03-15,RY2025-W07
INV102446,2024-10-05,SummitGear Shirts His,Shirts,Men,SummitGear,S002,South Outlet 2,South,50.953742,-0.244922,2,50.71,0.0,50.71,101.42,101.42,0.45,45.64,False,,102.71,2024,2024,36,2024-09-29,2024-10-05,RY2024-W36
INV102447,2024-05-15,NorthPeak Jackets Hair,Jackets,Men,NorthPeak,S011,East Outlet 11,East,53.36734,1.009986,1,86.35,0.0,86.35,86.35,86.35,0.4,34.54,False,,83.47,2024,2024,16,2024-05-12,2024-05-18,RY2024-W16
INV102448,2025-01-25,UrbanClimb Trousers Travel,Trousers,Unisex,UrbanClimb,S005,East Outlet 5,East,53.289188,0.311624,1,89.16,0.2229968097076497,69.28,89.16,87.93,0.36620191417541015,32.2,True,Flash,91.15,2025,2024,52,2025-01-19,2025-01-25,RY2024-W52
INV102449,2025-12-21,UrbanClimb Trousers Quality,Trousers,Women,UrbanClimb,S020,East Outlet 20,East,53.16545,0.733785,5,115.8,0.25672340659974563,86.07,579.0,578.82,0.24596595604015264,142.37,True,Bundle,613.53,2025,2025,48,2025-12-21,2025-12-27,RY2025-W48
INV102450,2025-06-16,SummitGear Trousers Case,Trousers,Men,SummitGear,S013,South Outlet 13,South,51.356685,-0.035065,3,86.15,0.0,86.15,258.45,258.45,0.35,90.46,False,,259.81,2025,2025,21,2025-06-15,2025-06-21,RY2025-W21
INV102451,2025-03-14,UrbanClimb Backpacks Feeling,Backpacks,Women,UrbanClimb,S011,East Outlet 11,East,53.36734,1.009986,4,59.54,0.0,59.54,238.16,238.16,0.45,107.17,False,,249.54,2025,2025,7,2025-03-09,2025-03-15,RY2025-W07
INV102452,2024-12-25,RegattaX Backpacks Dream,Backpacks,Unisex,RegattaX,S015,West Outlet 15,West,52.144758,-3.335596,6,69.92,0.0,69.92,419.52,419.52,0.45,188.78,False,,443.47,2024,2024,48,2024-12-22,2024-12-28,RY2024-W48
INV102453,2024-08-27,RegattaX Jackets Again,Jackets,Unisex,RegattaX,S015,West Outlet 15,West,52.144758,-3.335596,4,128.49,0.39504470549417,77.73,513.96,310.92,0.262973176703498,81.76,True,Clearance,325.98,2024,2024,31,2024-08-25,2024-08-31,RY2024-W31
INV102454,2024-09-05,UrbanClimb Jackets Brother,Jackets,Women,UrbanClimb,S018,South Outlet 18,South,51.486848,0.111979,2,217.02,0.0,217.02,434.04,434.04,0.4,173.62,False,,423.07,2024,2024,32,2024-09-01,2024-09-07,RY2024-W32
INV102455,2025-01-02,NorthPeak Footwear East,Footwear,Men,NorthPeak,S020,East Outlet 20,East,53.16545,0.733785,1,148.93,0.0,148.93,148.93,148.93,0.4,59.57,False,,149.13,2025,2024,49,2024-12-29,2025-01-04,RY2024-W49
INV102456,2024-07-01,TrailPro Backpacks Before,Backpacks,Men,TrailPro,S009,East Outlet 9,East,52.576008,1.241113,3,40.16,0.0,40.16,120.48,149.25,0.4,59.7,False,,154.43,2024,2024,23,2024-06-30,2024-07-06,RY2024-W23
INV102457,2025-12-24,RegattaX Shirts Ok,Shirts,Women,RegattaX,S004,East Outlet 4,East,52.437484,1.36487,3,61.93,0.0,61.93,185.79,185.79,0.45,83.61,False,,198.6,2025,2025,48,2025-12-21,2025-12-27,RY2025-W48
INV102458,2025-06-24,UrbanClimb Jackets Marriage,Jackets,Men,UrbanClimb,S012,South Outlet 12,South,50.876986,-0.226394,3,110.46,0.0,110.46,331.38,331.38,0.35,115.98,False,,349.62,2025,2025,22,2025-06-22,2025-06-28,RY2025-W22
INV102459,2025-09-27,RegattaX Trousers Along,Trousers,Unisex,RegattaX,S014,West Outlet 14,West,51.901584,-2.500866,4,104.93,0.0,104.93,419.72,419.72,0.4,167.89,False,,434.12,2025,2025,35,2025-09-21,2025-09-27,RY2025-W35
INV102460,2025-02-24,RegattaX Jackets Head,Jackets,Women,RegattaX,S004,East Outlet 4,East,52.437484,1.36487,3,152.27,0.0,152.27,456.81,597.86,0.5,298.93,False,,650.39,2025,2025,5,2025-02-23,2025-03-01,RY2025-W05
INV102461,2025-01-16,SummitGear Shirts Change,Shirts,Women,SummitGear,S013,South Outlet 13,South,51.356685,-0.035065,5,33.58,0.0,33.58,167.9,167.9,0.45,75.56,False,,174.75,2025,2024,51,2025-01-12,2025-01-18,RY2024-W51
INV102462,2024-12-11,TrailPro Footwear Along,Footwear,Women,TrailPro,S002,South Outlet 2,South,50.953742,-0.244922,2,91.99,0.0,91.99,183.98,183.98,0.45,82.79,False,,191.3,2024,2024,46,2024-12-08,2024-12-14,RY2024-W46
INV102463,2024-02-12,UrbanClimb Trousers Box,Trousers,Unisex,UrbanClimb,S013,South Outlet 13,South,51.356685,-0.035065,1,95.77,0.0,95.77,95.77,125.02,0.45,56.26,False,,118.87,2024,2024,3,2024-02-11,2024-02-17,RY2024-W03
INV102464,2024-08-07,SummitGear Backpacks Parent,Backpacks,Unisex,SummitGear,S020,East Outlet 20,East,53.16545,0.733785,4,50.58,0.0,50.58,202.32,228.8,0.35,80.08,False,,242.93,2024,2024,28,2024-08-04,2024-08-10,RY2024-W28
INV102465,2024-12-04,RegattaX Jackets Better,Jackets,Women,RegattaX,S010,North Outlet 10,North,54.316189,-2.004592,2,129.84,0.0,129.84,259.68,331.52,0.35,116.03,False,,344.59,2024,2024,45,2024-12-01,2024-12-07,RY2024-W45
INV102466,2025-12-21,SummitGear Jackets Suffer,Jackets,Men,SummitGear,S002,South Outlet 2,South,50.953742,-0.244922,3,126.42,0.0,126.42,379.26,501.5,0.45,225.68,False,,522.06,2025,2025,48,2025-12-21,2025-12-27,RY2025-W48
INV102467,2025-02-06,RegattaX Shirts Country,Shirts,Unisex,RegattaX,S010,North Outlet 10,North,54.316189,-2.004592,5,31.82,0.0,31.82,159.1,159.1,0.45,71.59,False,,173.51,2025,2025,2,2025-02-02,2025-02-08,RY2025-W02
INV102468,2025-09-12,UrbanClimb Jackets Run,Jackets,Unisex,UrbanClimb,S005,East Outlet 5,East,53.289188,0.311624,2,137.16,0.2604891230051124,101.43,274.32,202.86,0.19370652619693254,39.3,True,Bundle,215.3,2025,2025,33,2025-09-07,2025-09-13,RY2025-W33
INV102469,2025-02-21,UrbanClimb Footwear Character,Footwear,Unisex,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,4,140.46,0.0,140.46,561.84,561.84,0.5,280.92,False,,578.18,2025,2025,4,2025-02-16,2025-02-22,RY2025-W04
INV102470,2025-02-23,NorthPeak Trousers Father,Trousers,Women,NorthPeak,S013,South Outlet 13,South,51.356685,-0.035065,2,67.92,0.0,67.92,135.84,179.44,0.4,71.78,False,,186.22,2025,2025,5,2025-02-23,2025-03-01,RY2025-W05
INV102471,2024-08-19,UrbanClimb Shirts Without,Shirts,Unisex,UrbanClimb,S018,South Outlet 18,South,51.486848,0.111979,6,23.22,0.1672801935900065,19.34,139.32,143.26,0.29963188384599615,42.93,True,Seasonal,154.53,2024,2024,30,2024-08-18,2024-08-24,RY2024-W30
INV102472,2024-08-31,UrbanClimb Trousers Subject,Trousers,Women,UrbanClimb,S017,South Outlet 17,South,51.354924,-0.002759,1,89.1,0.0,89.1,89.1,89.1,0.35,31.18,False,,84.72,2024,2024,31,2024-08-25,2024-08-31,RY2024-W31
INV102473,2025-08-12,UrbanClimb Backpacks Adult,Backpacks,Women,UrbanClimb,S015,West Outlet 15,West,52.144758,-3.335596,3,58.65,0.0,58.65,175.95,207.52,0.4,83.01,False,,212.97,2025,2025,29,2025-08-10,2025-08-16,RY2025-W29
INV102474,2025-06-16,TrailPro Footwear Stay,Footwear,Unisex,TrailPro,S001,North Outlet 1,North,54.256098,-2.12639,1,169.57,0.0,169.57,169.57,169.57,0.5,84.78,False,,186.46,2025,2025,21,2025-06-15,2025-06-21,RY2025-W21
INV102475,2024-09-24,SummitGear Shirts Section,Shirts,Men,SummitGear,S002,South Outlet 2,South,50.953742,-0.244922,2,56.6,0.0,56.6,113.2,113.2,0.35,39.62,False,,112.99,2024,2024,35,2024-09-22,2024-09-28,RY2024-W35
INV102476,2025-12-15,NorthPeak Jackets Wind,Jackets,Women,NorthPeak,S015,West Outlet 15,West,52.144758,-3.335596,3,96.23,0.0,96.23,288.69,334.17,0.45,150.38,False,,371.61,2025,2025,47,2025-12-14,2025-12-20,RY2025-W47
INV102477,2025-03-28,TrailPro Jackets Certain,Jackets,Men,TrailPro,S013,South Outlet 13,South,51.356685,-0.035065,1,185.39,0.0,185.39,185.39,185.39,0.45,83.43,False,,193.25,2025,2025,9,2025-03-23,2025-03-29,RY2025-W09
INV102478,2025-11-11,UrbanClimb Shirts Interest,Shirts,Women,UrbanClimb,S009,East Outlet 9,East,52.576008,1.241113,5,39.48,0.0,39.48,197.4,197.4,0.4,78.96,False,,212.24,2025,2025,42,2025-11-09,2025-11-15,RY2025-W42
INV102479,2025-03-17,NorthPeak Trousers Thus,Trousers,Women,NorthPeak,S001,North Outlet 1,North,54.256098,-2.12639,3,102.52,0.0,102.52,307.56,307.56,0.4,123.02,False,,311.37,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV102480,2024-03-18,RegattaX Footwear Son,Footwear,Women,RegattaX,S005,East Outlet 5,East,53.289188,0.311624,5,91.91,0.0,91.91,459.55,459.55,0.4,183.82,False,,491.13,2024,2024,8,2024-03-17,2024-03-23,RY2024-W08
