StoreID,Product,StoreName,Region,Category,Gender,Brand,StoreProductKey,OnHandUnits,OnOrderUnits,ReorderPoint,AsOfDate,ReorderFlag
S013,NorthPeak Jackets Her,South Outlet 13,South,Jackets,Women,NorthPeak,S013||NorthPeak Jackets Her,38,2,18,2025-10-13,False
S013,NorthPeak Jackets Investment,South Outlet 13,South,Jackets,Women,NorthPeak,S013||NorthPeak Jackets Investment,55,5,18,2025-10-13,False
S013,NorthPeak Jackets Key,South Outlet 13,South,Jackets,Men,NorthPeak,S013||NorthPeak Jackets Key,54,4,18,2025-10-13,False
S013,NorthPeak Jackets Recent,South Outlet 13,South,Jackets,Women,NorthPeak,S013||NorthPeak Jackets Recent,36,6,18,2025-10-13,False
S013,NorthPeak Jackets Society,South Outlet 13,South,Jackets,Unisex,NorthPeak,S013||NorthPeak Jackets Society,49,4,18,2025-10-13,False
S013,NorthPeak Jackets Table,South Outlet 13,South,Jackets,Women,NorthPeak,S013||NorthPeak Jackets Table,40,2,18,2025-10-13,False
S013,NorthPeak Jackets Toward,South Outlet 13,South,Jackets,Men,NorthPeak,S013||NorthPeak Jackets Toward,36,1,18,2025-10-13,False
S013,NorthPeak Jackets Who,South Outlet 13,South,Jackets,Women,NorthPeak,S013||NorthPeak Jackets Who,42,2,18,2025-10-13,False
S013,NorthPeak Jackets Worker,South Outlet 13,South,Jackets,Women,NorthPeak,S013||NorthPeak Jackets Worker,52,5,18,2025-10-13,False
S013,NorthPeak Shirts Able,South Outlet 13,South,Shirts,Men,NorthPeak,S013||NorthPeak Shirts Able,200,24,61,2025-10-13,False
S013,NorthPeak Shirts Affect,South Outlet 13,South,Shirts,Women,NorthPeak,S013||NorthPeak Shirts Affect,24,27,61,2025-10-13,True
S013,NorthPeak Shirts Agreement,South Outlet 13,South,Shirts,Unisex,NorthPeak,S013||NorthPeak Shirts Agreement,56,44,61,2025-10-13,True
S013,NorthPeak Shirts Certainly,South Outlet 13,South,Shirts,Men,NorthPeak,S013||NorthPeak Shirts Certainly,139,32,61,2025-10-13,False
S013,NorthPeak Shirts Difficult,South Outlet 13,South,Shirts,Unisex,NorthPeak,S013||NorthPeak Shirts Difficult,92,24,61,2025-10-13,False
S013,NorthPeak Shirts Effect,South Outlet 13,South,Shirts,Men,NorthPeak,S013||NorthPeak Shirts Effect,104,21,61,2025-10-13,False
S013,NorthPeak Shirts Guess,South Outlet 13,South,Shirts,Women,NorthPeak,S013||NorthPeak Shirts Guess,150,20,61,2025-10-13,False
S013,NorthPeak Shirts Lawyer,South Outlet 13,South,Shirts,Unisex,NorthPeak,S013||NorthPeak Shirts Lawyer,69,0,61,2025-10-13,False
S013,NorthPeak Shirts Leave,South Outlet 13,South,Shirts,Women,NorthPeak,S013||NorthPeak Shirts Leave,122,11,61,2025-10-13,False
S013,NorthPeak Shirts Mr,South Outlet 13,South,Shirts,Women,NorthPeak,S013||NorthPeak Shirts Mr,61,16,61,2025-10-13,False
S013,NorthPeak Shirts Reach,South Outlet 13,South,Shirts,Women,NorthPeak,S013||NorthPeak Shirts Reach,19,26,61,2025-10-13,True
S013,NorthPeak Shirts Read,South Outlet 13,South,Shirts,Men,NorthPeak,S013||NorthPeak Shirts Read,19,18,61,2025-10-13,True
S013,NorthPeak Shirts Red,South Outlet 13,South,Shirts,Unisex,NorthPeak,S013||NorthPeak Shirts Red,100,16,61,2025-10-13,False
S013,NorthPeak Shirts Serious,South Outlet 13,South,Shirts,Men,NorthPeak,S013||NorthPeak Shirts Serious,68,31,61,2025-10-13,False
S013,NorthPeak Shirts She,South Outlet 13,South,Shirts,Women,NorthPeak,S013||NorthPeak Shirts She,176,27,61,2025-10-13,False
S013,NorthPeak Shirts Subject,South Outlet 13,South,Shirts,Unisex,NorthPeak,S013||NorthPeak Shirts Subject,127,11,61,2025-10-13,False
S013,NorthPeak Shirts Support,South Outlet 13,South,Shirts,Unisex,NorthPeak,S013||NorthPeak Shirts Support,163,27,61,2025-10-13,False
S013,NorthPeak Shirts Tell,South Outlet 13,South,Shirts,Men,NorthPeak,S013||NorthPeak Shirts Tell,64,22,61,2025-10-13,False
S013,NorthPeak Shirts Training,South Outlet 13,South,Shirts,Women,NorthPeak,S013||NorthPeak Shirts Training,170,0,61,2025-10-13,False
S013,NorthPeak Trousers Coach,South Outlet 13,South,Trousers,Women,NorthPeak,S013||NorthPeak Trousers Coach,111,0,45,2025-10-13,False
S013,NorthPeak Trousers Imagine,South Outlet 13,South,Trousers,Unisex,NorthPeak,S013||NorthPeak Trousers Imagine,120,0,45,2025-10-13,False
S013,NorthPeak Trousers Pick,South Outlet 13,South,Trousers,Women,NorthPeak,S013||NorthPeak Trousers Pick,38,6,45,2025-10-13,True
S013,NorthPeak Trousers Society,South Outlet 13,South,Trousers,Men,NorthPeak,S013||NorthPeak Trousers Society,60,41,45,2025-10-13,False
S013,NorthPeak Trousers Some,South Outlet 13,South,Trousers,Women,NorthPeak,S013||NorthPeak Trousers Some,91,23,45,2025-10-13,False
S013,NorthPeak Trousers Tend,South Outlet 13,South,Trousers,Women,NorthPeak,S013||NorthPeak Trousers Tend,15,17,45,2025-10-13,True
S013,NorthPeak Trousers Various,South Outlet 13,South,Trousers,Women,NorthPeak,S013||NorthPeak Trousers Various,47,10,45,2025-10-13,False
S013,NorthPeak Trousers Whole,South Outlet 13,South,Trousers,Women,NorthPeak,S013||NorthPeak Trousers Whole,55,15,45,2025-10-13,False
S013,RegattaX Backpacks Almost,South Outlet 13,South,Backpacks,Unisex,RegattaX,S013||RegattaX Backpacks Almost,43,12,23,2025-10-13,False
S013,RegattaX Backpacks Before,South Outlet 13,South,Backpacks,Unisex,RegattaX,S013||RegattaX Backpacks Before,34,0,23,2025-10-13,False
S013,RegattaX Backpacks Commercial,South Outlet 13,South,Backpacks,Women,RegattaX,S013||RegattaX Backpacks Commercial,12,11,23,2025-10-13,True
S013,RegattaX Backpacks Drive,South Outlet 13,South,Backpacks,Men,RegattaX,S013||RegattaX Backpacks Drive,12,10,23,2025-10-13,True
S013,RegattaX Backpacks Financial,South Outlet 13,South,Backpacks,Men,RegattaX,S013||RegattaX Backpacks Financial,40,0,23,2025-10-13,False
S013,RegattaX Backpacks Hit,South Outlet 13,South,Backpacks,Men,RegattaX,S013||RegattaX Backpacks Hit,31,11,23,2025-10-13,False
S013,RegattaX Backpacks Per,South Outlet 13,South,Backpacks,Women,RegattaX,S013||RegattaX Backpacks Per,43,2,23,2025-10-13,False
S013,RegattaX Backpacks Personal,South Outlet 13,South,Backpacks,Men,RegattaX,S013||RegattaX Backpacks Personal,20,7,23,2025-10-13,True
S013,RegattaX Backpacks Recent,South Outlet 13,South,Backpacks,Men,RegattaX,S013||RegattaX Backpacks Recent,39,7,23,2025-10-13,False
S013,RegattaX Backpacks Road,South Outlet 13,South,Backpacks,Men,RegattaX,S013||RegattaX Backpacks Road,11,3,23,2025-10-13,True
S013,RegattaX Backpacks Say,South Outlet 13,South,Backpacks,Men,RegattaX,S013||RegattaX Backpacks Say,24,10,23,2025-10-13,False
S013,RegattaX Backpacks Somebody,South Outlet 13,South,Backpacks,Unisex,RegattaX,S013||RegattaX Backpacks Somebody,65,5,23,2025-10-13,False
S013,RegattaX Backpacks Step,South Outlet 13,South,Backpacks,Unisex,RegattaX,S013||RegattaX Backpacks Step,54,8,23,2025-10-13,False
S013,RegattaX Backpacks Understand,South Outlet 13,South,Backpacks,Women,RegattaX,S013||RegattaX Backpacks Understand,26,6,23,2025-10-13,False
S013,RegattaX Footwear Good,South Outlet 13,South,Footwear,Unisex,RegattaX,S013||RegattaX Footwear Good,91,26,37,2025-10-13,False
S013,RegattaX Footwear House,South Outlet 13,South,Footwear,Women,RegattaX,S013||RegattaX Footwear House,18,13,37,2025-10-13,True
S013,RegattaX Footwear Hundred,South Outlet 13,South,Footwear,Women,RegattaX,S013||RegattaX Footwear Hundred,13,8,37,2025-10-13,True
S013,RegattaX Footwear Idea,South Outlet 13,South,Footwear,Men,RegattaX,S013||RegattaX Footwear Idea,11,17,37,2025-10-13,True
S013,RegattaX Footwear Money,South Outlet 13,South,Footwear,Unisex,RegattaX,S013||RegattaX Footwear Money,98,20,37,2025-10-13,False
S013,RegattaX Footwear Near,South Outlet 13,South,Footwear,Men,RegattaX,S013||RegattaX Footwear Near,17,10,37,2025-10-13,True
S013,RegattaX Footwear Oil,South Outlet 13,South,Footwear,Men,RegattaX,S013||RegattaX Footwear Oil,17,13,37,2025-10-13,True
S013,RegattaX Footwear Say,South Outlet 13,South,Footwear,Unisex,RegattaX,S013||RegattaX Footwear Say,25,14,37,2025-10-13,True
S013,RegattaX Footwear So,South Outlet 13,South,Footwear,Men,RegattaX,S013||RegattaX Footwear So,72,16,37,2025-10-13,False
S013,RegattaX Footwear Stay,South Outlet 13,South,Footwear,Men,RegattaX,S013||RegattaX Footwear Stay,90,19,37,2025-10-13,False
S013,RegattaX Footwear Take,South Outlet 13,South,Footwear,Unisex,RegattaX,S013||RegattaX Footwear Take,114,13,37,2025-10-13,False
S013,RegattaX Jackets Fight,South Outlet 13,South,Jackets,Unisex,RegattaX,S013||RegattaX Jackets Fight,38,1,18,2025-10-13,False
S013,RegattaX Jackets Law,South Outlet 13,South,Jackets,Unisex,RegattaX,S013||RegattaX Jackets Law,18,9,18,2025-10-13,False
S013,RegattaX Jackets Offer,South Outlet 13,South,Jackets,Women,RegattaX,S013||RegattaX Jackets Offer,5,2,18,2025-10-13,True
S013,RegattaX Jackets Performance,South Outlet 13,South,Jackets,Women,RegattaX,S013||RegattaX Jackets Performance,12,7,18,2025-10-13,True
S013,RegattaX Jackets Reflect,South Outlet 13,South,Jackets,Unisex,RegattaX,S013||RegattaX Jackets Reflect,22,4,18,2025-10-13,False
S013,RegattaX Jackets Show,South Outlet 13,South,Jackets,Men,RegattaX,S013||RegattaX Jackets Show,44,9,18,2025-10-13,False
S013,RegattaX Jackets Than,South Outlet 13,South,Jackets,Women,RegattaX,S013||RegattaX Jackets Than,20,4,18,2025-10-13,False
S013,RegattaX Jackets Trial,South Outlet 13,South,Jackets,Unisex,RegattaX,S013||RegattaX Jackets Trial,7,8,18,2025-10-13,True
S013,RegattaX Jackets Until,South Outlet 13,South,Jackets,Unisex,RegattaX,S013||RegattaX Jackets Until,13,6,18,2025-10-13,True
S013,RegattaX Jackets Yeah,South Outlet 13,South,Jackets,Men,RegattaX,S013||RegattaX Jackets Yeah,53,4,18,2025-10-13,False
S013,RegattaX Shirts American,South Outlet 13,South,Shirts,Women,RegattaX,S013||RegattaX Shirts American,93,49,61,2025-10-13,False
S013,RegattaX Shirts Author,South Outlet 13,South,Shirts,Women,RegattaX,S013||RegattaX Shirts Author,173,23,61,2025-10-13,False
S013,RegattaX Shirts Decision,South Outlet 13,South,Shirts,Women,RegattaX,S013||RegattaX Shirts Decision,72,13,61,2025-10-13,False
S013,RegattaX Shirts Face,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts Face,36,36,61,2025-10-13,True
S013,RegattaX Shirts Go,South Outlet 13,South,Shirts,Unisex,RegattaX,S013||RegattaX Shirts Go,113,11,61,2025-10-13,False
S013,RegattaX Shirts Market,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts Market,131,45,61,2025-10-13,False
S013,RegattaX Shirts Might,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts Might,64,9,61,2025-10-13,False
S013,RegattaX Shirts Ok,South Outlet 13,South,Shirts,Unisex,RegattaX,S013||RegattaX Shirts Ok,154,19,61,2025-10-13,False
S013,RegattaX Shirts Push,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts Push,156,15,61,2025-10-13,False
S013,RegattaX Shirts Religious,South Outlet 13,South,Shirts,Unisex,RegattaX,S013||RegattaX Shirts Religious,58,38,61,2025-10-13,True
S013,RegattaX Shirts Research,South Outlet 13,South,Shirts,Unisex,RegattaX,S013||RegattaX Shirts Research,31,16,61,2025-10-13,True
S013,RegattaX Shirts Several,South Outlet 13,South,Shirts,Unisex,RegattaX,S013||RegattaX Shirts Several,15,17,61,2025-10-13,True
S013,RegattaX Shirts Tax,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts Tax,173,0,61,2025-10-13,False
S013,RegattaX Shirts There,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts There,164,29,61,2025-10-13,False
S013,RegattaX Shirts Two,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts Two,157,7,61,2025-10-13,False
S013,RegattaX Shirts Wife,South Outlet 13,South,Shirts,Men,RegattaX,S013||RegattaX Shirts Wife,54,37,61,2025-10-13,True
S013,RegattaX Trousers Agree,South Outlet 13,South,Trousers,Unisex,RegattaX,S013||RegattaX Trousers Agree,27,16,45,2025-10-13,True
S013,RegattaX Trousers Behavior,South Outlet 13,South,Trousers,Men,RegattaX,S013||RegattaX Trousers Behavior,82,22,45,2025-10-13,False
S013,RegattaX Trousers Big,South Outlet 13,South,Trousers,Women,RegattaX,S013||RegattaX Trousers Big,19,20,45,2025-10-13,True
S013,RegattaX Trousers Clearly,South Outlet 13,South,Trousers,Men,RegattaX,S013||RegattaX Trousers Clearly,118,4,45,2025-10-13,False
S013,RegattaX Trousers Evidence,South Outlet 13,South,Trousers,Men,RegattaX,S013||RegattaX Trousers Evidence,16,29,45,2025-10-13,True
S013,RegattaX Trousers Hear,South Outlet 13,South,Trousers,Men,RegattaX,S013||RegattaX Trousers Hear,12,27,45,2025-10-13,True
S013,RegattaX Trousers Now,South Outlet 13,South,Trousers,Unisex,RegattaX,S013||RegattaX Trousers Now,19,10,45,2025-10-13,True
S013,RegattaX Trousers Seven,South Outlet 13,South,Trousers,Women,RegattaX,S013||RegattaX Trousers Seven,38,0,45,2025-10-13,True
S013,RegattaX Trousers Simply,South Outlet 13,South,Trousers,Men,RegattaX,S013||RegattaX Trousers Simply,106,28,45,2025-10-13,False
S013,RegattaX Trousers Skin,South Outlet 13,South,Trousers,Unisex,RegattaX,S013||RegattaX Trousers Skin,69,20,45,2025-10-13,False
S013,RegattaX Trousers Southern,South Outlet 13,South,Trousers,Men,RegattaX,S013||RegattaX Trousers Southern,50,13,45,2025-10-13,False
S013,RegattaX Trousers Spring,South Outlet 13,South,Trousers,Unisex,RegattaX,S013||RegattaX Trousers Spring,88,17,45,2025-10-13,False
S013,SummitGear Backpacks Collection,South Outlet 13,South,Backpacks,Men,SummitGear,S013||SummitGear Backpacks Collection,52,7,23,2025-10-13,False
S013,SummitGear Backpacks Computer,South Outlet 13,South,Backpacks,Unisex,SummitGear,S013||SummitGear Backpacks Computer,9,8,23,2025-10-13,True
S013,SummitGear Backpacks Gun,South Outlet 13,South,Backpacks,Unisex,SummitGear,S013||SummitGear Backpacks Gun,71,10,23,2025-10-13,False
S013,SummitGear Backpacks Half,South Outlet 13,South,Backpacks,Women,SummitGear,S013||SummitGear Backpacks Half,75,16,23,2025-10-13,False
S013,SummitGear Backpacks Lay,South Outlet 13,South,Backpacks,Unisex,SummitGear,S013||SummitGear Backpacks Lay,71,12,23,2025-10-13,False
S013,SummitGear Backpacks Political,South Outlet 13,South,Backpacks,Unisex,SummitGear,S013||SummitGear Backpacks Political,43,5,23,2025-10-13,False
S013,SummitGear Footwear Accept,South Outlet 13,South,Footwear,Men,SummitGear,S013||SummitGear Footwear Accept,113,1,37,2025-10-13,False
S013,SummitGear Footwear Beautiful,South Outlet 13,South,Footwear,Women,SummitGear,S013||SummitGear Footwear Beautiful,53,21,37,2025-10-13,False
S013,SummitGear Footwear Decide,South Outlet 13,South,Footwear,Men,SummitGear,S013||SummitGear Footwear Decide,104,12,37,2025-10-13,False
S013,SummitGear Footwear Fill,South Outlet 13,South,Footwear,Men,SummitGear,S013||SummitGear Footwear Fill,41,2,37,2025-10-13,False
S013,SummitGear Footwear Person,South Outlet 13,South,Footwear,Men,SummitGear,S013||SummitGear Footwear Person,104,3,37,2025-10-13,False
S013,SummitGear Footwear Require,South Outlet 13,South,Footwear,Men,SummitGear,S013||SummitGear Footwear Require,76,16,37,2025-10-13,False
S013,SummitGear Footwear Speech,South Outlet 13,South,Footwear,Women,SummitGear,S013||SummitGear Footwear Speech,50,24,37,2025-10-13,False
S013,SummitGear Footwear Support,South Outlet 13,South,Footwear,Men,SummitGear,S013||SummitGear Footwear Support,118,6,37,2025-10-13,False
S013,SummitGear Footwear Throw,South Outlet 13,South,Footwear,Men,SummitGear,S013||SummitGear Footwear Throw,37,17,37,2025-10-13,False
S013,SummitGear Footwear Way,South Outlet 13,South,Footwear,Women,SummitGear,S013||SummitGear Footwear Way,101,7,37,2025-10-13,False
S013,SummitGear Footwear Wife,South Outlet 13,South,Footwear,Unisex,SummitGear,S013||SummitGear Footwear Wife,84,18,37,2025-10-13,False
S013,SummitGear Footwear Year,South Outlet 13,South,Footwear,Women,SummitGear,S013||SummitGear Footwear Year,100,11,37,2025-10-13,False
S013,SummitGear Jackets Hand,South Outlet 13,South,Jackets,Unisex,SummitGear,S013||SummitGear Jackets Hand,49,5,18,2025-10-13,False
S013,SummitGear Jackets How,South Outlet 13,South,Jackets,Women,SummitGear,S013||SummitGear Jackets How,54,5,18,2025-10-13,False
S013,SummitGear Jackets Push,South Outlet 13,South,Jackets,Men,SummitGear,S013||SummitGear Jackets Push,47,13,18,2025-10-13,False
S013,SummitGear Jackets Strong,South Outlet 13,South,Jackets,Men,SummitGear,S013||SummitGear Jackets Strong,22,12,18,2025-10-13,False
S013,SummitGear Jackets Think,South Outlet 13,South,Jackets,Unisex,SummitGear,S013||SummitGear Jackets Think,25,7,18,2025-10-13,False
S013,SummitGear Jackets We,South Outlet 13,South,Jackets,Unisex,SummitGear,S013||SummitGear Jackets We,40,4,18,2025-10-13,False
S013,SummitGear Jackets Word,South Outlet 13,South,Jackets,Men,SummitGear,S013||SummitGear Jackets Word,26,3,18,2025-10-13,False
S013,SummitGear Shirts Actually,South Outlet 13,South,Shirts,Women,SummitGear,S013||SummitGear Shirts Actually,185,8,61,2025-10-13,False
S013,SummitGear Shirts Ago,South Outlet 13,South,Shirts,Women,SummitGear,S013||SummitGear Shirts Ago,180,3,61,2025-10-13,False
S013,SummitGear Shirts Guess,South Outlet 13,South,Shirts,Unisex,SummitGear,S013||SummitGear Shirts Guess,81,0,61,2025-10-13,False
S013,SummitGear Shirts Lose,South Outlet 13,South,Shirts,Men,SummitGear,S013||SummitGear Shirts Lose,178,37,61,2025-10-13,False
S013,SummitGear Shirts Many,South Outlet 13,South,Shirts,Unisex,SummitGear,S013||SummitGear Shirts Many,45,10,61,2025-10-13,True
S013,SummitGear Shirts Movement,South Outlet 13,South,Shirts,Unisex,SummitGear,S013||SummitGear Shirts Movement,136,3,61,2025-10-13,False
S013,SummitGear Shirts Painting,South Outlet 13,South,Shirts,Men,SummitGear,S013||SummitGear Shirts Painting,190,8,61,2025-10-13,False
S013,SummitGear Shirts Politics,South Outlet 13,South,Shirts,Men,SummitGear,S013||SummitGear Shirts Politics,186,10,61,2025-10-13,False
S013,SummitGear Shirts Produce,South Outlet 13,South,Shirts,Unisex,SummitGear,S013||SummitGear Shirts Produce,18,32,61,2025-10-13,True
S013,SummitGear Shirts Teach,South Outlet 13,South,Shirts,Men,SummitGear,S013||SummitGear Shirts Teach,181,37,61,2025-10-13,False
S013,SummitGear Shirts Themselves,South Outlet 13,South,Shirts,Women,SummitGear,S013||SummitGear Shirts Themselves,50,42,61,2025-10-13,True
S013,SummitGear Shirts Value,South Outlet 13,South,Shirts,Unisex,SummitGear,S013||SummitGear Shirts Value,26,0,61,2025-10-13,True
S013,SummitGear Trousers Base,South Outlet 13,South,Trousers,Women,SummitGear,S013||SummitGear Trousers Base,92,10,45,2025-10-13,False
S013,SummitGear Trousers Detail,South Outlet 13,South,Trousers,Unisex,SummitGear,S013||SummitGear Trousers Detail,122,28,45,2025-10-13,False
S013,SummitGear Trousers Expert,South Outlet 13,South,Trousers,Women,SummitGear,S013||SummitGear Trousers Expert,23,18,45,2025-10-13,True
S013,SummitGear Trousers Great,South Outlet 13,South,Trousers,Men,SummitGear,S013||SummitGear Trousers Great,146,23,45,2025-10-13,False
S013,SummitGear Trousers Research,South Outlet 13,South,Trousers,Unisex,SummitGear,S013||SummitGear Trousers Research,81,15,45,2025-10-13,False
S013,SummitGear Trousers Run,South Outlet 13,South,Trousers,Women,SummitGear,S013||SummitGear Trousers Run,114,18,45,2025-10-13,False
S013,SummitGear Trousers Save,South Outlet 13,South,Trousers,Men,SummitGear,S013||SummitGear Trousers Save,13,20,45,2025-10-13,True
S013,SummitGear Trousers Speak,South Outlet 13,South,Trousers,Women,SummitGear,S013||SummitGear Trousers Speak,12,2,45,2025-10-13,True
S013,SummitGear Trousers Tell,South Outlet 13,South,Trousers,Women,SummitGear,S013||SummitGear Trousers Tell,67,16,45,2025-10-13,False
S013,SummitGear Trousers Use,South Outlet 13,South,Trousers,Women,SummitGear,S013||SummitGear Trousers Use,48,0,45,2025-10-13,False
S013,TrailPro Backpacks According,South Outlet 13,South,Backpacks,Women,TrailPro,S013||TrailPro Backpacks According,62,9,23,2025-10-13,False
S013,TrailPro Backpacks Any,South Outlet 13,South,Backpacks,Men,TrailPro,S013||TrailPro Backpacks Any,11,12,23,2025-10-13,True
S013,TrailPro Backpacks Door,South Outlet 13,South,Backpacks,Men,TrailPro,S013||TrailPro Backpacks Door,56,3,23,2025-10-13,False
S013,TrailPro Backpacks Four,South Outlet 13,South,Backpacks,Unisex,TrailPro,S013||TrailPro Backpacks Four,40,17,23,2025-10-13,False
S013,TrailPro Backpacks Ground,South Outlet 13,South,Backpacks,Women,TrailPro,S013||TrailPro Backpacks Ground,26,16,23,2025-10-13,False
S013,TrailPro Backpacks Method,South Outlet 13,South,Backpacks,Unisex,TrailPro,S013||TrailPro Backpacks Method,73,8,23,2025-10-13,False
S013,TrailPro Backpacks Mind,South Outlet 13,South,Backpacks,Unisex,TrailPro,S013||TrailPro Backpacks Mind,34,8,23,2025-10-13,False
S013,TrailPro Backpacks Range,South Outlet 13,South,Backpacks,Unisex,TrailPro,S013||TrailPro Backpacks Range,59,5,23,2025-10-13,False
S013,TrailPro Backpacks Recently,South Outlet 13,South,Backpacks,Women,TrailPro,S013||TrailPro Backpacks Recently,31,6,23,2025-10-13,False
S013,TrailPro Backpacks Relationship,South Outlet 13,South,Backpacks,Women,TrailPro,S013||TrailPro Backpacks Relationship,35,6,23,2025-10-13,False
S013,TrailPro Backpacks Security,South Outlet 13,South,Backpacks,Unisex,TrailPro,S013||TrailPro Backpacks Security,36,5,23,2025-10-13,False
S013,TrailPro Backpacks Sense,South Outlet 13,South,Backpacks,Men,TrailPro,S013||TrailPro Backpacks Sense,66,5,23,2025-10-13,False
S013,TrailPro Backpacks Service,South Outlet 13,South,Backpacks,Men,TrailPro,S013||TrailPro Backpacks Service,35,11,23,2025-10-13,False
S013,TrailPro Backpacks Someone,South Outlet 13,South,Backpacks,Women,TrailPro,S013||TrailPro Backpacks Someone,37,11,23,2025-10-13,False
S013,TrailPro Backpacks Soon,South Outlet 13,South,Backpacks,Men,TrailPro,S013||TrailPro Backpacks Soon,14,6,23,2025-10-13,True
S013,TrailPro Backpacks West,South Outlet 13,South,Backpacks,Women,TrailPro,S013||TrailPro Backpacks West,36,0,23,2025-10-13,False
S013,TrailPro Footwear Admit,South Outlet 13,South,Footwear,Men,TrailPro,S013||TrailPro Footwear Admit,17,0,37,2025-10-13,True
S013,TrailPro Footwear Benefit,South Outlet 13,South,Footwear,Men,TrailPro,S013||TrailPro Footwear Benefit,84,14,37,2025-10-13,False
S013,TrailPro Footwear Body,South Outlet 13,South,Footwear,Women,TrailPro,S013||TrailPro Footwear Body,67,17,37,2025-10-13,False
S013,TrailPro Footwear Boy,South Outlet 13,South,Footwear,Unisex,TrailPro,S013||TrailPro Footwear Boy,41,11,37,2025-10-13,False
S013,TrailPro Footwear Conference,South Outlet 13,South,Footwear,Unisex,TrailPro,S013||TrailPro Footwear Conference,119,20,37,2025-10-13,False
S013,TrailPro Footwear East,South Outlet 13,South,Footwear,Unisex,TrailPro,S013||TrailPro Footwear East,120,14,37,2025-10-13,False
S013,TrailPro Footwear History,South Outlet 13,South,Footwear,Men,TrailPro,S013||TrailPro Footwear History,66,0,37,2025-10-13,False
S013,TrailPro Footwear Power,South Outlet 13,South,Footwear,Men,TrailPro,S013||TrailPro Footwear Power,119,15,37,2025-10-13,False
S013,TrailPro Footwear Radio,South Outlet 13,South,Footwear,Women,TrailPro,S013||TrailPro Footwear Radio,59,12,37,2025-10-13,False
S013,TrailPro Footwear Region,South Outlet 13,South,Footwear,Unisex,TrailPro,S013||TrailPro Footwear Region,19,20,37,2025-10-13,True
S013,TrailPro Footwear So,South Outlet 13,South,Footwear,Unisex,TrailPro,S013||TrailPro Footwear So,40,9,37,2025-10-13,False
S013,TrailPro Footwear Thank,South Outlet 13,South,Footwear,Men,TrailPro,S013||TrailPro Footwear Thank,67,15,37,2025-10-13,False
S013,TrailPro Jackets Different,South Outlet 13,South,Jackets,Men,TrailPro,S013||TrailPro Jackets Different,55,7,18,2025-10-13,False
S013,TrailPro Jackets Difficult,South Outlet 13,South,Jackets,Unisex,TrailPro,S013||TrailPro Jackets Difficult,21,2,18,2025-10-13,False
S013,TrailPro Jackets Energy,South Outlet 13,South,Jackets,Women,TrailPro,S013||TrailPro Jackets Energy,21,3,18,2025-10-13,False
S013,TrailPro Jackets Feel,South Outlet 13,South,Jackets,Women,TrailPro,S013||TrailPro Jackets Feel,38,2,18,2025-10-13,False
S013,TrailPro Jackets Feeling,South Outlet 13,South,Jackets,Men,TrailPro,S013||TrailPro Jackets Feeling,38,1,18,2025-10-13,False
S013,TrailPro Jackets Market,South Outlet 13,South,Jackets,Unisex,TrailPro,S013||TrailPro Jackets Market,6,4,18,2025-10-13,True
S013,TrailPro Jackets Night,South Outlet 13,South,Jackets,Men,TrailPro,S013||TrailPro Jackets Night,25,6,18,2025-10-13,False
S013,TrailPro Jackets Paper,South Outlet 13,South,Jackets,Unisex,TrailPro,S013||TrailPro Jackets Paper,29,10,18,2025-10-13,False
S013,TrailPro Jackets Simple,South Outlet 13,South,Jackets,Unisex,TrailPro,S013||TrailPro Jackets Simple,30,3,18,2025-10-13,False
S013,TrailPro Jackets Which,South Outlet 13,South,Jackets,Unisex,TrailPro,S013||TrailPro Jackets Which,20,7,18,2025-10-13,False
S013,TrailPro Shirts Almost,South Outlet 13,South,Shirts,Men,TrailPro,S013||TrailPro Shirts Almost,117,13,61,2025-10-13,False
S013,TrailPro Shirts Benefit,South Outlet 13,South,Shirts,Men,TrailPro,S013||TrailPro Shirts Benefit,33,6,61,2025-10-13,True
S013,TrailPro Shirts Best,South Outlet 13,South,Shirts,Men,TrailPro,S013||TrailPro Shirts Best,157,18,61,2025-10-13,False
S013,TrailPro Shirts Different,South Outlet 13,South,Shirts,Women,TrailPro,S013||TrailPro Shirts Different,155,34,61,2025-10-13,False
S013,TrailPro Shirts Do,South Outlet 13,South,Shirts,Unisex,TrailPro,S013||TrailPro Shirts Do,159,0,61,2025-10-13,False
S013,TrailPro Shirts Enter,South Outlet 13,South,Shirts,Women,TrailPro,S013||TrailPro Shirts Enter,176,2,61,2025-10-13,False
S013,TrailPro Shirts Fact,South Outlet 13,South,Shirts,Men,TrailPro,S013||TrailPro Shirts Fact,69,18,61,2025-10-13,False
S013,TrailPro Shirts Head,South Outlet 13,South,Shirts,Men,TrailPro,S013||TrailPro Shirts Head,40,46,61,2025-10-13,True
S013,TrailPro Shirts Modern,South Outlet 13,South,Shirts,Men,TrailPro,S013||TrailPro Shirts Modern,195,27,61,2025-10-13,False
